fold,event_id,user_id,session_id,item_id,label,history_count,session_position,eeg_score,stage1_base_prediction,base_logit,base_session_rank,eeg_session_rank,base_session_z,eeg_session_z,seed,candidate,uses_eeg,control_type
1,evt_003395,28,3,2530,1,72.0,22,0.14299723576175727,0.3026763101418813,-0.8345857562178646,-0.3,0.30000000000000004,-1.2989979556625004,1.6524890735959799,2026,V2H-local-real,True,real_eeg
1,evt_003396,28,3,2531,0,73.0,23,-0.27107628195732825,0.3224220375219981,-0.7426632570084737,-0.09999999999999998,0.09999999999999998,-0.25978695317323935,-0.10326427678625852,2026,V2H-local-real,True,real_eeg
1,evt_003397,28,3,2532,0,74.0,24,-0.46976356328694147,0.3286653260389963,-0.7142277946338188,0.09999999999999998,-0.3,0.061684347267554875,-0.9457375211376872,2026,V2H-local-real,True,real_eeg
1,evt_003398,28,3,2176,0,75.0,25,-0.38904791888886536,0.3572639425595601,-0.5872593103624445,0.30000000000000004,-0.09999999999999998,1.4971005615681887,-0.6034872756720341,2026,V2H-local-real,True,real_eeg
1,evt_003399,28,4,2533,0,76.0,1,-0.018107537945985186,0.5010988712310791,0.00439549200117311,0.13636363636363635,0.40909090909090906,0.6325210115504896,1.729965606052402,2026,V2H-local-real,True,real_eeg
1,evt_003400,28,4,2534,0,77.0,2,-0.7922193023215496,0.5890885988871256,0.36019897270858403,0.31818181818181823,0.2272727272727273,1.2339854171111369,0.6669258566986129,2026,V2H-local-real,True,real_eeg
1,evt_003401,28,4,2535,0,78.0,3,-1.0896753862523358,0.6056346694628397,0.42899923405976176,0.40909090909090906,0.045454545454545414,1.3502881250377976,0.25844783652459985,2026,V2H-local-real,True,real_eeg
1,evt_003402,28,4,2536,1,79.0,4,-0.9958176400001315,0.3323330481847127,-0.697651850806486,-0.2272727272727273,0.13636363636363635,-0.5542478387083877,0.38733686733701456,2026,V2H-local-real,True,real_eeg
1,evt_003403,28,4,2537,0,80.0,5,-1.9221721960515603,0.3629140754540761,-0.5627384363651546,-0.04545454545454547,-0.2272727272727273,-0.326184817914498,-0.8847684802312391,2026,V2H-local-real,True,real_eeg
1,evt_003404,28,4,2538,0,81.0,6,-2.223725021121849,0.2254170527060826,-1.23437249793365,-0.3181818181818182,-0.3181818181818182,-1.4615418436310939,-1.2988723013225358,2026,V2H-local-real,True,real_eeg
1,evt_003405,28,4,2539,0,82.0,7,-1.4869617666564368,0.4607621431350708,-0.1572748151007604,0.045454545454545414,-0.13636363636363635,0.359227071411004,-0.28712094783190983,2026,V2H-local-real,True,real_eeg
1,evt_003406,28,4,2540,0,83.0,8,-2.4325804580415387,0.2037309904893239,-1.3631366308416502,-0.40909090909090906,-0.40909090909090906,-1.6792098734745957,-1.5856805395274882,2026,V2H-local-real,True,real_eeg
1,evt_003407,28,4,2541,0,84.0,9,-1.359144800678026,0.3596242467562358,-0.5769953911689133,-0.13636363636363635,-0.04545454545454547,-0.35028534337619033,-0.11159782348505995,2026,V2H-local-real,True,real_eeg
1,evt_003408,28,4,2542,0,85.0,10,-0.4583820185007066,0.5251729389031728,0.10077695994420356,0.2272727272727273,0.31818181818181823,0.7954480919943373,1.1253639257856054,2026,V2H-local-real,True,real_eeg
1,evt_003512,29,3,2640,1,46.0,12,-6.985906279233932,0.3825648228327433,-0.4786759763783052,0.0,0.0,-0.03410415382912671,0.6467872127738266,2026,V2H-local-real,True,real_eeg
1,evt_003513,29,3,2641,1,47.0,13,-6.962520539328901,0.4034846524397532,-0.39096651966021995,0.25,0.25,1.2414407733744328,0.7657573133869223,2026,V2H-local-real,True,real_eeg
1,evt_003514,29,3,1837,1,48.0,14,-7.390705436137374,0.3636978268623352,-0.559350188612904,-0.25,-0.25,-1.207336619545307,-1.4125445261607534,2026,V2H-local-real,True,real_eeg
1,evt_003515,29,4,2642,1,49.0,1,-9.421677606139932,0.3045269548892974,-0.8258326494451304,-0.35714285714285715,0.2142857142857143,-1.2142593390497067,0.8696029064610749,2026,V2H-local-real,True,real_eeg
1,evt_003516,29,4,2643,0,50.0,2,-8.980181525256505,0.4072058200836181,-0.3755284979084955,0.2142857142857143,0.3571428571428571,0.5201316894208909,1.490863096177489,2026,V2H-local-real,True,real_eeg
1,evt_003517,29,4,2644,1,51.0,3,-9.842568054934903,0.37676935394605,-0.5032834616790828,-0.07142857142857145,0.0714285714285714,0.028070796244190576,0.27733835103179927,2026,V2H-local-real,True,real_eeg
1,evt_003518,29,4,2645,0,52.0,4,-10.708970987702894,0.3851757248242695,-0.4676368372847988,0.0714285714285714,-0.2142857142857143,0.16536729980457893,-0.9418381574102387,2026,V2H-local-real,True,real_eeg
1,evt_003519,29,4,2646,0,53.0,5,-10.24692418416694,0.4815667967001597,-0.07376624467330856,0.3571428571428571,-0.07142857142857145,1.6823988880603007,-0.29165960033624405,2026,V2H-local-real,True,real_eeg
1,evt_003520,29,4,2647,0,54.0,6,-11.037622342667785,0.3063197533289591,-0.8173816127702656,-0.2142857142857143,-0.35714285714285715,-1.181709334480253,-1.4043065959238652,2026,V2H-local-real,True,real_eeg
2,evt_000088,0,2,90,1,88.0,46,-1.2106463781611,0.1831911504268646,-1.4948749556918124,-0.3888888888888889,-0.3888888888888889,-1.3786415147373132,-1.6770800858273764,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000089,0,2,91,1,89.0,47,-0.16284667689205,0.2972731441259384,-0.8603168822390234,0.2777777777777778,0.16666666666666663,0.3862896183398021,0.2662235690930728,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000090,0,2,93,0,90.0,48,-0.4970644533282791,0.2308544864257176,-1.203492592878623,-0.16666666666666669,-0.05555555555555558,-0.568203786066872,-0.3536340484470727,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000091,0,2,94,0,91.0,49,-0.34302685764111773,0.2288489739100138,-1.2148219543554866,-0.2777777777777778,0.05555555555555558,-0.5997147598058085,-0.06794793655806458,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000092,0,2,95,0,92.0,50,0.8291621498285702,0.4496035277843475,-0.20227273206255003,0.38888888888888884,0.38888888888888884,2.2165438632605996,2.106054575290813,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000093,0,2,96,0,93.0,51,-0.036631008066256854,0.2889468073844909,-0.9005046271313824,0.16666666666666663,0.2777777777777778,0.2745132418408869,0.5003096928439442,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000094,0,2,97,0,94.0,52,-0.49979763161935487,0.2352103888988494,-1.1791203922963838,-0.05555555555555558,-0.16666666666666669,-0.5004160493903255,-0.35870314262238484,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000095,0,2,98,0,95.0,53,-0.5302720741057239,0.2812611957391103,-0.9382142555109997,0.05555555555555558,-0.2777777777777778,0.16962938655903204,-0.41522262377293095,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000096,0,3,99,1,96.0,1,-0.19276708295304412,0.2941341400146484,-0.87538929758258,0.2142857142857143,0.3571428571428571,0.7840528716254365,1.8117108659723393,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000097,0,3,100,0,97.0,2,-1.3994704637198638,0.2382233242193857,-1.1624448655632686,-0.2142857142857143,-0.07142857142857145,-0.9465399721465959,-0.1969158634907985,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000098,0,3,101,1,98.0,3,-1.2786139544149004,0.2585083444913228,-1.0537359341281152,-0.07142857142857145,0.0714285714285714,-0.2911585067418299,0.004256702102990408,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000099,0,3,102,1,99.0,4,-0.9473636390710412,0.3245653957128525,-0.7328692984272643,0.3571428571428571,0.2142857142857143,1.6432735875572664,0.5556417799503369,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000100,0,3,103,0,100.0,5,-1.9028272704063949,0.2277266730864842,-1.2211924302058648,-0.35714285714285715,-0.2142857142857143,-1.3007157008206738,-1.0347820305063276,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000101,0,3,104,1,101.0,6,-1.965984864060556,0.2715021024147669,-0.9870148566360251,0.0714285714285714,-0.35714285714285715,0.11108772052639808,-1.139911454028539,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000211,1,4,215,1,65.0,14,-0.16578870991995462,0.518367608388265,0.07350350920405091,0.25,0.25,0.2986176638858981,0.5720729555887706,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000212,1,4,216,0,66.0,15,-0.545799347755713,0.4654531180858612,-0.13840805972020226,-0.08333333333333331,-0.08333333333333331,-0.126275068639204,0.18583922995030971,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000213,1,4,217,1,67.0,16,-0.11866212336508086,0.4939997494220733,-0.024002154555609386,0.16666666666666663,0.33333333333333337,0.1031141898574242,0.6199712912916232,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000214,1,4,218,0,68.0,17,-2.1958767907487102,0.3042750855286916,-0.8270221655280969,-0.4166666666666667,-0.4166666666666667,-1.5069789658229868,-1.4912600271358032,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000215,1,4,219,1,69.0,18,-0.4811106012784061,0.4778616726398468,-0.08861124489251843,0.08333333333333337,0.16666666666666663,-0.02643009636803913,0.25158732505919107,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000216,1,4,220,1,70.0,19,-0.7926711925297811,0.4045944412549336,-0.38635759891681676,-0.25,-0.16666666666666669,-0.6234256384377176,-0.0650754099802144,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000217,1,4,221,0,71.0,20,-2.0619874080333656,0.4399864077568054,-0.24121722032413556,-0.16666666666666669,-0.33333333333333337,-0.3324123050315764,-1.3551780600516827,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000218,1,4,222,0,72.0,21,-1.9739390112794697,0.390144020318985,-0.4467068765832986,-0.33333333333333337,-0.25,-0.7444287985001736,-1.2656877749680093,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000219,1,4,223,0,73.0,22,1.340828237960221,0.7828739484151205,1.2824936298370222,0.41666666666666663,0.41666666666666663,2.722700117521134,2.1033623958104637,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000220,1,4,224,1,74.0,23,-0.5331821448987144,0.5261393189430237,0.10465268590701605,0.33333333333333337,0.0,0.3610732385032562,0.1986630532368068,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000221,1,4,225,1,75.0,24,-0.486898128088327,0.4655425548553467,-0.13804860104387381,0.0,0.08333333333333337,-0.12555433696801507,0.24570502119854404,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000367,2,4,324,0,85.0,5,-2.3859055066936055,0.5452476541201273,0.18148712668004957,0.3666666666666667,0.033333333333333326,1.3979710072035898,0.33252762842383754,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000334,2,4,218,0,86.0,6,-3.9979699281918712,0.1905966574947039,-1.4461379077295395,-0.3666666666666667,-0.3,-1.1589660792622236,-1.1366287828961636,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000392,2,4,349,1,87.0,7,-2.652155363483801,0.2645994822184245,-1.0221979781160062,-0.09999999999999998,-0.033333333333333326,-0.49297255769184556,0.08988057356681266,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000386,2,4,343,0,88.0,8,-1.7622774137776127,0.4053158760070801,-0.383363676662264,0.09999999999999998,0.23333333333333328,0.5106118569986559,0.9008716714833982,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000292,2,4,210,0,89.0,9,-4.092194201053066,0.2874542872111001,-0.9077802217944242,0.033333333333333326,-0.43333333333333335,-0.31322660988207546,-1.2225001616884152,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000372,2,4,329,0,90.0,10,-2.2426609979361256,0.2757758051156997,-0.9655127705758595,-0.033333333333333326,0.09999999999999998,-0.40392225043481267,0.4630736448366574,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000285,2,4,291,0,91.0,11,-1.0802325736100098,0.4995022614796956,-0.001990954738879622,0.30000000000000004,0.3666666666666667,1.1097339126544559,1.522453871535096,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000267,2,4,272,0,92.0,12,-2.195664448084257,0.4297359585762024,-0.2829285138794868,0.16666666666666663,0.16666666666666663,0.6683916816360109,0.5059039942966508,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000259,2,4,264,0,93.0,13,-1.7453559060698849,0.4949127733707428,-0.020349608730181653,0.23333333333333328,0.30000000000000004,1.0808931647822153,0.9162931032862934,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000342,2,4,204,0,94.0,14,-3.6825868522022494,0.2331104626258213,-1.1908303421825657,-0.23333333333333334,-0.09999999999999998,-0.7578875943523622,-0.8492041229800683,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000331,2,4,214,0,95.0,15,-3.8658255513339133,0.2102265606323877,-1.3235603093992754,-0.3,-0.23333333333333334,-0.9664013296949163,-1.01619888202389,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000305,2,4,212,0,96.0,16,-4.050121700072869,0.1553759512801964,-1.6930439433052247,-0.43333333333333335,-0.3666666666666667,-1.5468460798083723,-1.1841573487517736,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000338,2,4,206,0,97.0,17,-3.781993677293781,0.2341434905926386,-1.1850606925761313,-0.16666666666666669,-0.16666666666666669,-0.7488236940419591,-0.9397986255722507,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000282,2,4,288,1,98.0,18,-0.9759592780889066,0.5802354017893473,0.32373981265482416,0.43333333333333335,0.43333333333333335,1.6214445718936399,1.6174834364838182,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000463,3,4,372,1,67.0,9,-0.09401758410584082,0.424360324939092,-0.3048989835122189,-0.16666666666666669,-0.08333333333333331,-0.13767141550348663,-0.008560512748002234,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000464,3,4,373,1,68.0,10,-0.5892420250924435,0.4503007531166076,-0.19945560503184923,0.0,-0.33333333333333337,0.3038293143159028,-1.1856116792149523,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000465,3,4,374,1,69.0,11,-0.23924182227628443,0.450909823179245,-0.19699531361950284,0.08333333333333337,-0.16666666666666669,0.3141307715508066,-0.35372998499224306,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000466,3,4,375,1,70.0,12,-0.9473393184317762,0.3192612628142039,-0.7571688134329301,-0.4166666666666667,-0.4166666666666667,-2.0313651008064375,-2.036738566236108,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000467,3,4,376,1,71.0,13,-0.014455023033399739,0.5003590881824493,0.0014363529767434454,0.33333333333333337,0.08333333333333337,1.1449816688200967,0.18054405796107595,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000468,3,4,378,0,72.0,14,0.22090694560222457,0.4674653311570485,-0.13032281324658135,0.25,0.16666666666666663,0.5932944136661664,0.7399532001524523,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000469,3,4,379,0,73.0,15,0.2544947235230841,0.4255406657854716,-0.30006879491593513,-0.08333333333333331,0.25,-0.11744698964424138,0.8197847470406038,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000470,3,4,380,1,74.0,16,0.4822037639995146,0.45809272925059,-0.16802327039092402,0.16666666666666663,0.41666666666666663,0.4354392729865585,1.3610043830785257,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000471,3,4,381,0,75.0,17,-0.44467753338308125,0.3358037968476613,-0.6820505410524047,-0.33333333333333337,-0.25,-1.716838266056469,-0.8420102946443351,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000472,3,4,382,1,76.0,18,0.42435222322499655,0.5127586821715037,0.05104580986325722,0.41666666666666663,0.33333333333333337,1.3527008422475393,1.2235026406061686,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000473,3,4,383,1,77.0,19,-0.047559169075721774,0.4241629640261332,-0.3057069665019673,-0.25,0.0,-0.14105451157643725,0.10186200899681341,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000596,4,4,442,1,88.0,15,-1.9618325200229079,0.4701254367828369,-0.1196407594913292,0.0,-0.08333333333333331,0.223248114777355,0.1447965978062786,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000597,4,4,443,1,89.0,16,-1.1052398455691324,0.5534259974956512,0.21452291834047435,0.33333333333333337,0.25,1.1519949894781774,0.9143055701938136,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000598,4,4,218,0,90.0,17,-3.531859649021767,0.34283114473025,-0.6507029584707729,-0.33333333333333337,-0.25,-1.2527422165900204,-1.2656170079683287,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000599,4,4,444,1,91.0,18,-1.8696477450560585,0.3968330522378285,-0.4186783514564172,-0.16666666666666669,0.0,-0.6078722234882141,0.2276096004971444,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000600,4,4,210,0,92.0,19,-3.7245767131693093,0.3623198370138804,-0.5653094963043626,-0.25,-0.4166666666666667,-1.0154066940056194,-1.4387418949962072,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000601,4,4,214,0,93.0,20,-3.5333913260354475,0.3248887658119201,-0.7313946039801694,-0.4166666666666667,-0.33333333333333337,-1.4770098990250926,-1.266992970243022,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000602,4,4,445,1,94.0,21,-1.0405947459380611,0.4728882809480031,-0.10855334859037226,0.08333333333333337,0.33333333333333337,0.2540635471714485,0.9723786610227966,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000603,4,4,446,1,95.0,22,-1.1696253383740103,0.5082883338133494,0.03315637244395411,0.16666666666666663,0.16666666666666663,0.6479198195805679,0.8564656938061943,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000604,4,4,222,0,96.0,23,-3.340124881784367,0.4054802457491556,-0.3826817873396044,-0.08333333333333331,-0.16666666666666669,-0.5078263518352064,-1.0933745546904068,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000605,4,4,447,1,97.0,24,-1.1957279029992225,0.5263718167940775,0.1055852487951981,0.25,0.08333333333333337,0.8492226451472908,0.8330167918012423,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000606,4,4,448,0,98.0,25,-0.880549198456475,0.604458083709081,0.42407556259069995,0.41666666666666663,0.41666666666666663,1.7344082687893123,1.1161535127704945,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000607,4,5,449,1,99.0,1,-2.042381267480063,0.4614940981070201,-0.15432919105129211,0.30000000000000004,0.30000000000000004,1.1839919620408546,0.9204025078255835,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000608,4,5,450,1,100.0,2,-2.360214155578306,0.3280927737553914,-0.7168238596031571,-0.3,-0.09999999999999998,-1.4968347928353414,-0.21172933489129142,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000609,4,5,451,1,101.0,3,-2.0647159374217487,0.4286159475644429,-0.2875002889235443,0.09999999999999998,0.09999999999999998,0.5493039158922857,0.8408456338064991,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000610,4,5,452,1,102.0,4,-2.735783038514216,0.3887972931067149,-0.4523705562720903,-0.09999999999999998,-0.3,-0.2364610850977988,-1.5495188067407943,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000732,5,5,536,0,77.0,10,0.8408128570592347,0.4974412322044372,-0.010235160532996643,0.16666666666666663,-0.16666666666666669,1.0000000000000002,-1.0000000000000004,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000733,5,5,537,0,78.0,11,1.1389200363391647,0.485166331132253,-0.05935209249291088,-0.16666666666666669,0.16666666666666663,-1.0,0.9999999999999997,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000734,5,6,538,1,79.0,1,1.5985632520807251,0.5947411954402924,0.3836004586519528,0.33333333333333337,0.33333333333333337,1.0416286669541308,1.2857466237747446,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000735,5,6,539,0,80.0,2,1.2488834068871575,0.4665981233119964,-0.13380679256156802,-0.4166666666666667,0.25,-2.144380579497171,0.3122481524022499,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000736,5,6,540,1,81.0,3,1.9493580084501243,0.6047357320785522,0.4252369822103352,0.41666666666666663,0.41666666666666663,1.2980115234679654,2.2623489752830457,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000737,5,6,541,0,82.0,4,1.1990130625131736,0.5671148399511973,0.2700893492770398,0.08333333333333337,0.08333333333333337,0.34266775522509296,0.17341057087672984,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000738,5,6,542,1,83.0,5,0.9691916941266064,0.5927439530690511,0.3753204278316715,0.25,-0.08333333333333331,0.9906431914076517,-0.46640540333022074,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000739,5,6,543,0,84.0,6,1.201080510821849,0.541245033343633,0.16535587719510708,-0.08333333333333331,0.16666666666666663,-0.30224359784035715,0.1791662865572346,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000740,5,6,544,0,85.0,7,0.7401349649093405,0.5042092204093933,0.01683727939857256,-0.33333333333333337,-0.33333333333333337,-1.2167681328946036,-1.104092644432596,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000741,5,6,545,0,86.0,8,1.1487832920717533,0.5827684501806895,0.33414859491984517,0.16666666666666663,0.0,0.7371217340976252,0.033572357681897806,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000742,5,6,546,0,87.0,9,0.7167872451506633,0.5360232492287954,0.14434309068261134,-0.16666666666666669,-0.4166666666666667,-0.4316328400001879,-1.1690920140202938,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000743,5,6,547,1,88.0,10,0.9573548252850894,0.5349151194095612,0.13988815116636297,-0.25,-0.16666666666666669,-0.45906476805658714,-0.49935890031165187,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000744,5,6,548,0,89.0,11,0.7748151564706875,0.5591784516970316,0.2378285148371357,0.0,-0.25,0.14401704713644073,-1.0075440044811343,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000809,6,2,303,0,25.0,5,-1.6199128189290393,0.2952227592468261,-0.8701515948461369,0.30000000000000004,0.30000000000000004,1.7276990239467849,0.939283345334425,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000810,6,2,316,0,26.0,6,-2.378185400251616,0.1082935258746147,-2.10829164087546,-0.3,-0.3,-0.637009239249194,-1.6838226904784868,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000811,6,2,308,0,27.0,7,-1.7987289046822121,0.1086274841800331,-2.1048379747912596,-0.09999999999999998,-0.09999999999999998,-0.6304131253816069,0.3207016302716634,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000812,6,2,307,0,28.0,8,-1.768914911641146,0.117558538292845,-2.0157560465025446,0.09999999999999998,0.09999999999999998,-0.4602766593159846,0.42383771487240063,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000903,7,4,619,0,78.0,34,2.6290697375405743,0.3325216273466746,-0.6968020865978835,-0.05555555555555558,-0.05555555555555558,-0.11225674409296724,-0.5480680834086901,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000904,7,4,620,1,79.0,35,2.4890381225052747,0.3969536821047465,-0.4181744020878005,0.38888888888888884,-0.3888888888888889,1.5969124998293456,-1.0329494580623553,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000905,7,4,621,0,80.0,36,2.5014660440038474,0.3453543186187744,-0.6395232443097796,0.05555555555555558,-0.2777777777777778,0.23910545359547217,-0.9899158355564895,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000906,7,4,622,1,81.0,37,3.309187483672177,0.3762757182121277,-0.5053862468338527,0.2777777777777778,0.38888888888888884,1.0619340643311816,1.8069460152826162,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000907,7,4,623,0,82.0,38,3.1556855753035613,0.303719699382782,-0.8296470754715417,-0.16666666666666669,0.2777777777777778,-0.9271598632546308,1.2754216425688345,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000908,7,4,624,0,83.0,39,2.930829960901538,0.3588503996531169,-0.5803572279863186,0.16666666666666663,0.16666666666666663,0.602044030798505,0.49682389960655177,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000909,7,4,625,0,84.0,40,2.6573419132767944,0.2947010993957519,-0.8726600651538837,-0.2777777777777778,0.05555555555555558,-1.1910118892421862,-0.4501712518112492,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000910,7,4,371,0,85.0,41,2.6261763389714483,0.2920463383197784,-0.8854661593937414,-0.3888888888888889,-0.16666666666666669,-1.2695675519647227,-0.5580869286192169,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000911,7,5,626,0,86.0,1,2.1107528810495486,0.2116300960381825,-1.3151274803109563,-0.33333333333333337,-0.33333333333333337,-1.0875766946189627,-0.8023733389492053,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000912,7,5,627,0,87.0,2,2.141435590861823,0.2595812380313873,-1.0481462110806758,0.33333333333333337,0.0,1.5952024987029838,-0.38414093069645144,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000913,7,5,628,0,88.0,3,2.169051874427108,0.2126457691192626,-1.3090505244035477,-0.16666666666666669,0.16666666666666663,-1.0265119955330184,-0.007706617913568067,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000914,7,5,515,0,89.0,4,2.310410326910673,0.2312101672093073,-1.2014905211405418,0.0,0.33333333333333337,0.05431191252451819,1.9191338199356651,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_000915,7,5,630,0,90.0,5,2.1164355950858456,0.2385469128688175,-1.1606625739238903,0.16666666666666663,-0.16666666666666669,0.4645742789244769,-0.7249129323764645,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_001033,8,4,222,0,78.0,6,-1.212251234284274,0.4074430565039317,-0.3745457912817428,-0.14285714285714285,-0.2142857142857143,-0.6720184399971578,-0.9258259494555754,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_001034,8,4,210,0,79.0,7,-1.4339953632828686,0.3334895670413971,-0.6924442112153368,-0.4285714285714286,-0.35714285714285715,-1.5580461652331636,-1.1760210872749357,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_001035,8,4,689,0,80.0,8,0.449137320291906,0.4186487992604573,-0.32832267002191234,-0.07142857142857145,0.1428571428571429,-0.5431880828292589,0.9487280252579098,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
2,evt_001036,8,4,690,1,81.0,9,0.03511161003051111,0.532511830329895,0.13023107102869835,0.1428571428571429,0.0714285714285714,0.7348658570626204,0.4815805065956918,2026,V2H-local-H2_E0,False,H2_E0_non_eeg
